order_id,review_comment_title,review_comment_message,message_ko,title_ko,review_creation_date,review_answer_timestamp,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,is_delayed,total_delivery_time,order_purchase,order_delivered,order_estimated,survey_sent,review_answered,days_order_to_answer,days_delivery_to_answer,days_survey_to_answer,complaint_types_str,complaint_types,days_from_estimated,estimated_group,days_order_to_review,expected_delivery_days,category
dd480c63548e3c0b7219520e3784ebd2,,Câmera com defeito estou tentando entrar em contato para troca ou devolução não consigo .,카메라에 결함이 있어서 교환이나 반품을 위해 연락을 하려고 하는데 연락이 안 돼요.,,2017-02-09 00:00:00,2017-02-13 16:12:45,2017-01-26 16:25:36,2017-02-08 14:47:25,2017-02-22,0,12,2017-01-26 16:25:36,2017-02-08 14:47:25,2017-02-22,2017-02-09 00:00:00,2017-02-13 16:12:45,17,5,4,"제품 품질, 고객 응대, 환불/반품","['제품 품질', '고객 응대', '환불/반품']",-9,예상일 7일+ 전,17,26,중간
444ebbf5602b5acdad22e0b4a9951bda,,Recebi o produto correto porém é muito fraco e começou a rachar já na montagem.,올바른 제품을 받았지만 매우 약해서 조립 중에 깨지기 시작했습니다.,,2017-12-10 00:00:00,2017-12-11 11:17:29,2017-11-29 11:24:18,2017-12-09 15:36:43,2017-12-20,0,10,2017-11-29 11:24:18,2017-12-09 15:36:43,2017-12-20,2017-12-10 00:00:00,2017-12-11 11:17:29,11,1,1,기타,['기타'],-9,예상일 7일+ 전,11,20,중간
911ac4b6a3d83be295853192aa63fbaa,,"A película não é de gel. É de plástico e a capa é de plástico de um material péssimo.

Tive que jogar no lixo.
","필름은 젤이 아닙니다.플라스틱으로 만들어졌고, 커버도 끔찍한 플라스틱으로 만들어졌습니다.

쓰레기통에 버려야 했어요.",,2017-10-12 00:00:00,2017-10-12 22:56:57,2017-10-07 20:37:26,2017-10-11 19:28:53,2017-10-25,0,3,2017-10-07 20:37:26,2017-10-11 19:28:53,2017-10-25,2017-10-12 00:00:00,2017-10-12 22:56:57,5,1,0,제품 품질,['제품 품질'],-13,예상일 7일+ 전,5,17,진짜 조급
31ebb964e83b9262b17cf1583a3eb45f,,Pedi duas cadeiras e foi entregue apenas uma!!!!,의자 2개 주문했는데 하나만 배송왔어요!!!!,,2018-03-23 00:00:00,2018-03-27 01:46:32,2018-03-06 19:56:34,2018-03-22 21:14:52,2018-04-03,0,16,2018-03-06 19:56:34,2018-03-22 21:14:52,2018-04-03,2018-03-23 00:00:00,2018-03-27 01:46:32,20,4,4,수량 불일치,['수량 불일치'],-7,예상일 4-7일 전,20,27,중간
f7c061a1028ca02063801272ba6297f2,Devolução não efetuada,Solicitei a devolução e até agora não entraram em contato,환불요청했는데 지금까지 연락이 없네요.,반품이 이루어지지 않았습니다.,2018-06-17 00:00:00,2018-06-19 20:31:27,2018-06-10 20:41:15,2018-06-16 17:02:32,2018-06-28,0,5,2018-06-10 20:41:15,2018-06-16 17:02:32,2018-06-28,2018-06-17 00:00:00,2018-06-19 20:31:27,8,3,2,"배송 미수령, 고객 응대, 환불/반품","['배송 미수령', '고객 응대', '환불/반품']",-9,예상일 7일+ 전,8,17,중간
99c0817d6ecd5fe55d21540917f1f5f9,,O produto veio errado ,상품이 잘못왔어요,,2017-02-02 00:00:00,2017-02-03 23:24:37,2017-01-26 11:51:38,2017-02-01 12:14:10,2017-03-06,0,6,2017-01-26 11:51:38,2017-02-01 12:14:10,2017-03-06,2017-02-02 00:00:00,2017-02-03 23:24:37,8,2,1,제품 불일치,['제품 불일치'],-31,예상일 7일+ 전,8,38,중간
67d8f4eb477222d7b5b81daa8e007bdd,Veio faltando PEÇAS!!!!! ,"Produto veio faltando peças, solicito outro com urgência pois já realizei o pagamento!
Gostaria do contato, com urgência. ","상품이 누락된 부분이 도착했습니다. 이미 결제를 하였기 때문에 긴급하게 추가 요청드립니다!
긴급히 연락드리고 싶습니다.",부품이 누락되었습니다!!!!!,2018-05-17 00:00:00,2018-05-21 20:20:45,2018-05-10 11:15:21,2018-05-16 16:36:44,2018-05-24,0,6,2018-05-10 11:15:21,2018-05-16 16:36:44,2018-05-24,2018-05-17 00:00:00,2018-05-21 20:20:45,11,5,4,"수량 불일치, 고객 응대","['수량 불일치', '고객 응대']",-3,예상일 1-3일 전,11,13,중간
9115302ab0ba4c1f3499709b47bd00a1,,"Paguei por dois produtos..
Só entregaram um
Vou recorrer na justiça ","두 제품 결제했는데..
딱 한개만 배달됐어요
법원에 항소하겠습니다",,2017-11-17 00:00:00,2017-11-17 16:29:44,2017-11-03 10:57:36,2017-11-16 13:58:45,2017-11-24,0,13,2017-11-03 10:57:36,2017-11-16 13:58:45,2017-11-24,2017-11-17 00:00:00,2017-11-17 16:29:44,14,1,0,기타,['기타'],-7,예상일 4-7일 전,14,20,중간
114b8cdf01e21ff5631995283f233d67,,Recebi um produto diferente do que comprei não cabe no celular é menor e não é compatível com as saídas de áudio botões laterais sai do do fone tudo diferente,"구매한 제품과 다른 제품을 받았습니다. 휴대폰에 맞지 않고, 크기도 작고, 오디오 출력과도 호환되지 않습니다. 측면 버튼이 전화기에서 나오며 모든 것이 다릅니다.",,2017-11-08 00:00:00,2017-11-08 14:32:57,2017-10-22 18:16:11,2017-11-07 19:57:34,2017-11-21,0,16,2017-10-22 18:16:11,2017-11-07 19:57:34,2017-11-21,2017-11-08 00:00:00,2017-11-08 14:32:57,16,0,0,제품 불일치,['제품 불일치'],-13,예상일 7일+ 전,16,29,중간
e2b405a4cccf1e66eb8d2b73a4bba700,Outro modelo/original???,"Recebi um modelo de relógio diferente do que comprei. O modelo Casio que comprei é o A680, porém, para minha surpresa recebi o A168. Fora isso tenho lá minhas dúvidas sobre a originalidade do produto.","내가 구입한 시계 모델과 다른 시계 모델을 받았습니다.제가 구매한 카시오 모델은 A680인데, 놀랍게도 A168을 받았습니다.그 외에는 제품의 독창성에 대해 의심이 듭니다.",다른 모델/원본???,2018-07-10 00:00:00,2018-07-10 22:05:46,2018-06-02 09:23:01,2018-07-09 18:51:08,2018-07-26,0,37,2018-06-02 09:23:01,2018-07-09 18:51:08,2018-07-26,2018-07-10 00:00:00,2018-07-10 22:05:46,38,1,0,제품 불일치,['제품 불일치'],-16,예상일 7일+ 전,38,53,정당한 불만
651bd7286b2e17e1e3ea7b644870e429,,boneca não veio de acordo com as especificações que eu ví no quiosque da lannister.,인형이 라니스터 키오스크에서 본 사양에 맞지 않았습니다.,,2017-05-23 00:00:00,2017-05-24 19:44:20,2017-05-13 17:42:39,2017-05-23 00:30:05,2017-06-07,0,9,2017-05-13 17:42:39,2017-05-23 00:30:05,2017-06-07,2017-05-23 00:00:00,2017-05-24 19:44:20,11,1,1,제품 불일치,['제품 불일치'],-14,예상일 7일+ 전,11,24,중간
ca621c614abfc6d64f4a093ade1249b9,,nao recomendo pq nem se quer me perguntaram a cor dos ursinhos na hora da comprar cliquei no rosa e veio azul .e agora dinheiro posto fora pois estou gravida de menina,테디베어를 샀을 때 테디베어 색깔도 물어보지 않고 핑크색을 클릭했더니 파란색이 와서 추천하지 않습니다. 그런데 지금은 여자를 임신했다는 이유로 그 돈을 버렸어요,,2017-08-24 00:00:00,2017-08-25 11:25:53,2017-08-14 10:00:44,2017-09-19 17:53:50,2017-09-12,1,36,2017-08-14 10:00:44,2017-09-19 17:53:50,2017-09-12,2017-08-24 00:00:00,2017-08-25 11:25:53,11,-26,1,기타,['기타'],-18,예상일 7일+ 전,11,28,중간
3821dc9ac1b25bed42324d0885b0a930,,"COMPREI DOIS E RECEBI APENAS 1, SEGUNDO O ATENDENTE A SEGUNDA ESTAR PARA CHEGAR ATÉ AGORA NÃO RECEBI NENHUM RASTREAMENTO DA SEGUNDA GRELHA",두 개를 구입했는데 1개만 받았습니다. 어시스턴트에 따르면 두 번째 그릴이 지금까지 도착해야 한다고 했지만 두 번째 그릴에 대한 어떤 추적도 받지 못했습니다.,,2018-04-24 00:00:00,2018-04-24 22:23:43,2018-04-17 21:01:58,2018-04-23 18:01:57,2018-05-09,0,5,2018-04-17 21:01:58,2018-04-23 18:01:57,2018-05-09,2018-04-24 00:00:00,2018-04-24 22:23:43,7,1,0,"배송 미수령, 수량 불일치","['배송 미수령', '수량 불일치']",-15,예상일 7일+ 전,7,21,진짜 조급
ba403fc6762185ac676fa515ce2b1afa,Bonito só na foto,As funções dele é meramente ilustrativa não funcionam apenas a hora,해당 기능은 설명 목적으로만 제공되며 항상 작동하는 것은 아닙니다.,사진만봐도 이쁘다,2018-06-06 00:00:00,2018-06-08 20:05:48,2018-05-17 07:39:35,2018-06-05 13:48:32,2018-06-13,0,19,2018-05-17 07:39:35,2018-06-05 13:48:32,2018-06-13,2018-06-06 00:00:00,2018-06-08 20:05:48,22,3,2,기타,['기타'],-5,예상일 4-7일 전,22,26,중간
78ab727370e07aaf73b362897c8c6e3d,Produto veio cor errada ,"Produto está descrito preto, chegou branco. ",상품설명은 검정색인데 흰색으로 도착했습니다.,제품 색상이 잘못왔어요,2018-05-24 00:00:00,2018-05-29 12:30:51,2018-05-16 14:15:12,2018-05-23 18:31:41,2018-06-04,0,7,2018-05-16 14:15:12,2018-05-23 18:31:41,2018-06-04,2018-05-24 00:00:00,2018-05-29 12:30:51,12,5,5,기타,['기타'],-6,예상일 4-7일 전,12,18,중간
554ed79a85b56443912252c580b0ad02,,recebi apenas uma unidade e compramos duas,1개만 받았는데 2개 구매했어요,,2018-03-18 00:00:00,2018-03-19 16:41:02,2018-02-24 17:02:37,2018-03-17 00:08:35,2018-03-22,0,20,2018-02-24 17:02:37,2018-03-17 00:08:35,2018-03-22,2018-03-18 00:00:00,2018-03-19 16:41:02,22,2,1,수량 불일치,['수량 불일치'],-3,예상일 1-3일 전,22,25,중간
5596ba1b51a8d6801a60712a250471a8,,"Ao colocar a película, as laterais ficaram sem a proteção 
pergunta : a película foi embalada incorretamente (apesar de constar como xperia xz), ou a película é deste modo mesmo (menor que a tela) 
","필름을 놓을 때 측면이 보호되지 않은 채로 남겨졌습니다. 
질문: 필름이 잘못 포장되었거나(xperia xz로 표시되어 있음에도 불구하고) 필름이 이와 같습니다(화면보다 작음).",,2017-06-22 00:00:00,2017-06-25 14:04:23,2017-06-16 15:16:41,2017-06-19 21:18:44,2017-07-11,0,3,2017-06-16 15:16:41,2017-06-19 21:18:44,2017-07-11,2017-06-22 00:00:00,2017-06-25 14:04:23,8,5,3,제품 불일치,['제품 불일치'],-16,예상일 7일+ 전,8,24,중간
ceb992824b749348734de15eaca939ac,,O remédio não é Original,약은 독창적이지 않습니다,,2018-04-17 00:00:00,2018-04-18 09:16:58,2018-04-11 10:58:05,2018-04-16 19:46:45,2018-04-27,0,5,2018-04-11 10:58:05,2018-04-16 19:46:45,2018-04-27,2018-04-17 00:00:00,2018-04-18 09:16:58,6,1,1,기타,['기타'],-9,예상일 7일+ 전,6,15,진짜 조급
3eb08a4c95b522bed075ec059ad858ab,,Não gostei por que me mandaram a cor errada,색상을 잘못 보내서 맘에 안 들었어요,,2018-08-18 00:00:00,2018-08-18 18:19:42,2018-08-07 22:03:27,2018-08-17 11:42:52,2018-09-21,0,9,2018-08-07 22:03:27,2018-08-17 11:42:52,2018-09-21,2018-08-18 00:00:00,2018-08-18 18:19:42,10,1,0,제품 불일치,['제품 불일치'],-34,예상일 7일+ 전,10,44,중간
6e9cd3f36a1e951e29d455913402c171,Propaganda enganosa ,O produto veio.completamente diferente do anunciado e ainda veio com defeito quero a troca e quero o produto igual ao que eu pedi igual a que esta no anúncio. ,"제품이 광고한 것과 완전히 다르게 왔고 여전히 결함이 있었습니다. 나는 교환을 원하며 내가 주문한 것과 똑같은 제품, 광고에 나온 것과 똑같은 제품을 원합니다.",허위 광고,2018-07-27 00:00:00,2018-07-27 23:07:45,2018-07-24 21:54:54,2018-07-26 19:58:43,2018-08-09,0,1,2018-07-24 21:54:54,2018-07-26 19:58:43,2018-08-09,2018-07-27 00:00:00,2018-07-27 23:07:45,3,1,0,"제품 불일치, 제품 품질, 환불/반품","['제품 불일치', '제품 품질', '환불/반품']",-13,예상일 7일+ 전,3,15,진짜 조급
3d4a36b2720a815f829c5e1f82bbd0d5,,Das 6 taças compradas recebi apenas duas. Estou aguardando solução para o recebimento das restantes.,구매한 안경 6개 중 2개만 받았습니다.나머지도 받을 수 있도록 해결방안을 기다리고 있습니다.,,2017-12-14 00:00:00,2017-12-15 01:18:19,2017-11-30 18:40:48,2017-12-13 00:52:26,2017-12-22,0,12,2017-11-30 18:40:48,2017-12-13 00:52:26,2017-12-22,2017-12-14 00:00:00,2017-12-15 01:18:19,14,2,1,"배송 미수령, 수량 불일치","['배송 미수령', '수량 불일치']",-7,예상일 4-7일 전,14,21,중간
9a3492f3f18d2b5cf77e8ce369f84d80,,produto não funciona ,제품이 작동하지 않습니다,,2018-08-01 00:00:00,2018-08-07 18:28:13,2018-07-25 15:19:48,2018-07-31 21:12:24,2018-08-14,0,6,2018-07-25 15:19:48,2018-07-31 21:12:24,2018-08-14,2018-08-01 00:00:00,2018-08-07 18:28:13,13,6,6,제품 품질,['제품 품질'],-7,예상일 4-7일 전,13,19,중간
f2e891dfdc747b73c508d7a5689e82bf,,"o produto entregue não foi o mesmo que eu pedi, já notifiquei na mesma data e até então, não tive retorno de como proceder
","배송된 상품이 주문한 상품과 다르고, 같은 날짜에 이미 안내를 드렸는데 그때까지 어떻게 진행해야 할지 답변이 없었습니다.",,2018-03-16 00:00:00,2018-03-19 17:07:02,2018-03-07 22:16:44,2018-03-15 12:28:29,2018-03-26,0,7,2018-03-07 22:16:44,2018-03-15 12:28:29,2018-03-26,2018-03-16 00:00:00,2018-03-19 17:07:02,11,4,3,고객 응대,['고객 응대'],-7,예상일 4-7일 전,11,18,중간
1cbc5d1981e34d5c950e9418aa02217d,,Comprei 2 unidades e chegou somente 1.,2개 구매했는데 1개만 도착했어요.,,2018-01-24 00:00:00,2018-01-26 19:51:17,2018-01-06 17:12:10,2018-01-23 13:39:07,2018-02-06,0,16,2018-01-06 17:12:10,2018-01-23 13:39:07,2018-02-06,2018-01-24 00:00:00,2018-01-26 19:51:17,20,3,2,수량 불일치,['수량 불일치'],-11,예상일 7일+ 전,20,30,중간
4338e6bc70fcf731f6d799f56c66b6cb,,Espero solução porque não recebi os 2 lençóis de Percal200 fios,2200수 퍼케일 시트를 받지 못해서 해결을 기다리고 있습니다.,,2018-02-09 00:00:00,2018-02-14 15:41:19,2018-01-26 17:06:05,2018-02-09 01:08:46,2018-02-21,0,13,2018-01-26 17:06:05,2018-02-09 01:08:46,2018-02-21,2018-02-09 00:00:00,2018-02-14 15:41:19,18,5,5,배송 미수령,['배송 미수령'],-7,예상일 4-7일 전,18,25,중간
30c26d11b6d707abbd543b6d1910106d,,"O site da lannister tem que encontrar melhores parceiros para seu negócio, produto entregue não foi o comprado e a embalagem em que veio era apenas um papelão enrolado. Arrependido pela compra.","Lannister 웹사이트는 비즈니스를 위해 더 나은 파트너를 찾아야 하며, 배송된 제품은 구매한 제품이 아니었고, 제공된 포장은 단지 말아올린 판지였습니다.구매에 대해 후회했습니다.",,2017-12-13 00:00:00,2017-12-14 13:13:03,2017-11-24 10:49:07,2017-12-12 18:20:56,2017-12-15,0,18,2017-11-24 10:49:07,2017-12-12 18:20:56,2017-12-15,2017-12-13 00:00:00,2017-12-14 13:13:03,20,1,1,기타,['기타'],-1,예상일 1-3일 전,20,20,중간
1f0ece120cc036379fc3b3bf6f930947,,Recebi somente 1 unidade fiz a compra de duas. Cade a outra unidade,1개만 받았고 2개 구매했습니다.다른 유닛으로 이동,,2018-03-28 00:00:00,2018-03-31 12:14:40,2018-03-11 18:35:58,2018-03-28 00:28:23,2018-04-12,0,16,2018-03-11 18:35:58,2018-03-28 00:28:23,2018-04-12,2018-03-28 00:00:00,2018-03-31 12:14:40,19,3,3,"수량 불일치, 제품 불일치","['수량 불일치', '제품 불일치']",-12,예상일 7일+ 전,19,31,중간
5f8e8bff26bd07b73a3ecf086de33d4a,,Nao recebi o lustre de bola o quadro foi entregue.,"볼 샹들리에를 못받았는데, 그림이 배송왔어요.",,2018-08-28 00:00:00,2018-08-28 22:01:06,2018-08-12 22:56:51,2018-08-27 18:22:06,2018-09-11,0,14,2018-08-12 22:56:51,2018-08-27 18:22:06,2018-09-11,2018-08-28 00:00:00,2018-08-28 22:01:06,15,1,0,배송 미수령,['배송 미수령'],-14,예상일 7일+ 전,15,29,중간
ab46b23c27822b224f0e2fcca0f25e63,,"o produto veio faltando diversas peças para montar o produto que trata,se de uma gaveteiro. Aliás, não tinha nenhuma informação de que o produto viria desmontado. Quero fazer a devolução imediatamente",서랍인 제품을 조립하는데 여러 부품이 누락된 제품이었습니다.사실 제품이 분해되어 온다는 정보는 없었습니다.바로 반품하고 싶어요,,2018-02-07 00:00:00,2018-02-23 00:01:01,2018-01-10 21:12:16,2018-02-06 18:24:51,2018-03-06,0,26,2018-01-10 21:12:16,2018-02-06 18:24:51,2018-03-06,2018-02-07 00:00:00,2018-02-23 00:01:01,43,16,16,"수량 불일치, 환불/반품","['수량 불일치', '환불/반품']",-11,예상일 7일+ 전,43,54,정당한 불만
dd5831f3eb10afa80b5cea07ae84e87e,,"Saca rolhas de plástico, EXTREMAMENTE FRACO, que não seria capaz de abrir nem uma mamadeira, quanto mais uma garrafa de vinho. Quebrou no 1° uso! DINHEIRO TOTALMENTE JOGADO FORA! PÉSSIMO! Loja targaryen.",매우 약한 플라스틱 코르크 따개는 와인은커녕 아기 젖병도 열 수 없습니다.첫 사용에 고장났어요!돈이 완전히 낭비되었습니다!끔찍한!타르가르옌 매장.,,2018-04-12 00:00:00,2018-04-17 17:13:14,2018-04-06 20:02:58,2018-04-11 20:07:35,2018-04-18,0,5,2018-04-06 20:02:58,2018-04-11 20:07:35,2018-04-18,2018-04-12 00:00:00,2018-04-17 17:13:14,10,5,5,제품 품질,['제품 품질'],-1,예상일 1-3일 전,10,11,중간
b13efaac3f8cb7730ba737059abc614b,,"comprei 5 kg de bicarbonato, mas foram entregues somente 3 pacotes de 1kg.",과탄산소금 5kg을 구매했는데 1kg짜리 3통만 배송왔어요.,,2017-11-09 00:00:00,2017-11-10 02:14:02,2017-10-26 11:22:23,2017-11-08 22:04:00,2017-11-23,0,13,2017-10-26 11:22:23,2017-11-08 22:04:00,2017-11-23,2017-11-09 00:00:00,2017-11-10 02:14:02,14,1,1,기타,['기타'],-13,예상일 7일+ 전,14,27,중간
cfcdaec7ddcaf0a8ff1ef398575d9917,,Foi entregue até o momento a manta. Ainda não recebi o tapete.,담요가 지금까지 배송되었습니다.아직 러그를 받지 못했어요.,,2018-01-12 00:00:00,2018-01-15 10:31:35,2018-01-06 17:38:10,2018-01-11 20:22:16,2018-01-31,0,5,2018-01-06 17:38:10,2018-01-11 20:22:16,2018-01-31,2018-01-12 00:00:00,2018-01-15 10:31:35,8,3,3,배송 미수령,['배송 미수령'],-16,예상일 7일+ 전,8,24,중간
c7da3693b9936c359eb9d60640dbb967,,Comprei um produto e me mandaram outro de baixissima qualidade....,제품을 구매했는데 품질이 매우 낮은 다른 제품을 보냈습니다....,,2017-08-29 00:00:00,2017-08-30 13:13:34,2017-08-21 20:49:53,2017-08-28 19:34:13,2017-09-11,0,6,2017-08-21 20:49:53,2017-08-28 19:34:13,2017-09-11,2017-08-29 00:00:00,2017-08-30 13:13:34,8,1,1,"제품 불일치, 제품 품질","['제품 불일치', '제품 품질']",-12,예상일 7일+ 전,8,20,중간
bae5466ca9c393da0e97709654923fdd,,"Pedi 5 best Whey e recebi apenas 3!
Gostaria de saber como faço para receber os que faltaram?","베스트 웨이 5개를 주문했는데 3개만 받았어요!
누락된 상품을 어떻게 받을 수 있는지 알고 싶습니다.",,2017-09-13 00:00:00,2017-09-15 13:09:33,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25,0,6,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25,2017-09-13 00:00:00,2017-09-15 13:09:33,9,2,2,수량 불일치,['수량 불일치'],-10,예상일 7일+ 전,9,19,중간
7afca88a125dd0c2b912bbf82c0496a4,,Produto totalmente diferente do da foto não gostei pois falava que era corta luz plástico super fino,"사진이랑 완전 다른제품, 빛차단 초박형 플라스틱이라고 해서 맘에 안들었어요",,2017-12-07 00:00:00,2017-12-08 09:38:26,2017-11-23 21:18:14,2017-12-06 16:09:49,2017-12-21,0,12,2017-11-23 21:18:14,2017-12-06 16:09:49,2017-12-21,2017-12-07 00:00:00,2017-12-08 09:38:26,14,1,1,제품 불일치,['제품 불일치'],-13,예상일 7일+ 전,14,27,중간
d905ea9eb4e5000a35cbee306bce1935,Péssimo ,Eu quero o meu produto. Eu paguei. E nao recebi. ,나는 내 제품을 원한다.나는 지불했다.그리고 나는 그것을받지 못했습니다.,끔찍한,2018-06-26 00:00:00,2018-06-26 21:03:50,2018-06-19 18:05:41,2018-06-25 15:49:42,2018-07-04,0,5,2018-06-19 18:05:41,2018-06-25 15:49:42,2018-07-04,2018-06-26 00:00:00,2018-06-26 21:03:50,7,1,0,배송 미수령,['배송 미수령'],-8,예상일 7일+ 전,7,14,진짜 조급
